,,1980,,,,1981,,,,1982,,,,1983,,,,1984,,,,1985,,,,1986,,,,1987,,,,1988,,,,1989,,,,1990,,,,1991,,,,1992,,,,1993,,,,1994,,,,1995,,,,1996,,,,1997,,,,1998,,,,1999,,,,2000,,,,2001,,,,2002,,,,2003,,,,2004,,,,2005,,,,2006,,,,2007,,,,2008,,,,2009,,,,2010,,,,2011,,,,2012,,,,2013,,,,2014,,,
Longitude,Latitude ,Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg),Min temperature (°C),Max temperature (°C),Avg temperature (°C),Avg O2 (mol/kg)
-77.25,34.75,10.11425781,26.56001472,19.21778289,0.0002167109368,8.361442566,25.13204002,17.45855824,0.0002206522101,9.599265099,25.63613701,18.3815159,0.0002085752937,10.66965389,26.78520393,18.50691978,0.0002198513491,9.090752602,24.63640213,17.53179423,0.0002090783716,8.56992054,25.06421661,18.26767397,0.000213510523,10.36042023,24.77773285,18.32589253,0.0002174368201,9.73938179,28.49334526,18.1435283,0.0002213807081,9.969208717,25.25557518,17.84241255,0.0002264601329,11.07498074,26.86756516,18.55699539,0.0002122315521,9.707069397,27.93750763,19.37293895,0.0002147417193,11.60947704,25.27527237,18.77100992,0.0002134304984,10.47641087,26.48727798,18.60977634,0.0002264813302,10.18255138,27.55776024,17.83706832,0.0002047501275,9.394879341,24.958004,18.44443814,0.000222342067,9.338755608,26.92464638,18.87960307,0.0002218638304,8.856778145,26.22930336,17.78552977,0.0002197479359,11.12318134,26.70528412,18.9602441,0.000223548804,11.54725933,26.7104702,18.71015032,0.0002081465936,11.83349991,26.02107048,18.65773853,0.0002210722208,9.486010551,25.87041283,18.23862799,0.0002226604896,8.377480507,26.09575081,18.25010753,0.000223621013,11.40301037,26.76172638,19.39447713,0.000222377815,9.607793808,23.87190437,17.67315968,0.000204674654,9.066680908,25.55640984,17.83710186,0.000212442735,9.073849678,25.86404228,17.78871369,0.0002205469488,11.23640728,25.59380722,18.44245601,0.0002078964468,9.322377205,27.7331028,19.0786376,0.0002242182964,11.93148613,26.37032127,18.75316747,0.000202400776,10.14970493,24.68439484,18.24192659,0.0002114360838,8.457910538,27.05444908,16.9473594,0.0002020939916,7.714743137,26.23779678,17.97139196,0.0001876559763,12.46852493,24.29551697,18.70309464,0.0002047644381,11.47057056,25.91812325,17.93281857,0.0002130692337,9.96295929,26.44886398,18.51099261,0.0001963246298
-74.75,35.25,2.591706689,3.022689305,2.766287884,0.0002625680626,2.758612729,3.195553094,3.018373901,0.000269395693,3.012128843,3.317780445,3.173300649,0.0002662657429,3.179195345,3.344473234,3.276097376,0.0002647388011,3.116389156,3.450425358,3.297280988,0.0002663170862,3.148413948,3.380443146,3.273491287,0.0002647058766,3.006058961,3.331959123,3.251943387,0.0002634465669,3.194139525,3.36572924,3.280290384,0.000261758499,3.250865992,3.38671655,3.323404873,0.0002619942312,3.207297244,3.515685256,3.31107412,0.0002611208942,3.105069088,3.557346923,3.36771836,0.0002615460461,3.001862279,3.349615633,3.132293247,0.0002632628081,3.200132861,3.614760963,3.357321906,0.0002600839595,3.046542498,3.394095513,3.212296051,0.0002651853926,2.956768928,3.458805237,3.223051247,0.0002608742563,3.065352725,3.578159322,3.214082873,0.0002630814448,3.023344398,3.58901259,3.28227537,0.0002612590181,2.935465747,3.256838267,3.101783855,0.0002611644906,2.916205605,3.16205384,3.042715978,0.0002625988447,3.024576137,3.437885542,3.215786491,0.000259934186,3.016646719,3.574277654,3.283239385,0.0002628371469,3.084097567,3.544239736,3.3539696,0.0002601157346,3.04510676,3.301657791,3.197298998,0.0002633543798,3.014828963,3.372179684,3.250494098,0.0002639824248,3.02658926,3.222301444,3.13346388,0.0002643776103,2.877846264,3.18716613,3.076394525,0.0002649228276,2.89404639,3.201567796,3.057533722,0.0002638743518,2.988663755,3.369869419,3.199647343,0.000264215092,3.095293226,3.62086414,3.333442157,0.0002663310184,3.096617062,3.361602495,3.253346919,0.0002638016298,3.295493489,3.465531183,3.399126488,0.0002668647281,3.147604709,3.428487911,3.274133047,0.0002658917777,3.271399637,3.552140505,3.410596818,0.0002638983653,3.170632791,3.549187241,3.380879061,0.0002636399031,3.252427463,3.626395111,3.453535962,0.000265270816
-75.25,35.25,14.68908501,21.61525345,17.5405843,0.0001958993473,8.272296906,23.24341965,16.01915105,0.0002258256463,10.03355789,22.5126133,16.26398532,0.000232466967,9.488940239,22.86936378,16.93043868,0.0002251185021,10.78273582,23.34330559,16.78048952,0.0002235633607,9.654708862,22.51243401,16.7401193,0.000227822562,9.722880363,21.07557297,16.26191616,0.0002326249936,7.414284706,23.57031059,16.30983174,0.0002309972175,11.32684326,23.26873207,16.18410651,0.00022757447,9.367087364,22.0034256,16.61852566,0.0002275159932,13.66255856,22.73387527,17.42691135,0.0002183428951,12.43053722,23.72316551,18.11261193,0.0002169204587,9.691343307,18.37195587,14.24101059,0.0002487864015,8.71094799,21.65193748,16.25972835,0.0002288121286,9.953274727,23.98941612,17.153313,0.0002212691252,8.60756588,24.36154175,16.93188206,0.0002326657632,8.224817276,24.43843269,16.20672719,0.0002320469442,10.79072094,24.1291008,17.54266477,0.0002265982948,9.375502586,23.66844368,17.38775547,0.0002211160718,11.1037693,23.59327316,17.18346906,0.0002260695377,10.95239449,22.92340088,17.04140194,0.0002277945775,9.076807022,23.335186,16.39353943,0.0002257611971,12.51449299,23.72332764,18.2421879,0.0002180687358,8.989949226,21.67069435,15.97920418,0.0002222438864,8.081865311,22.38674355,16.42167759,0.0002244113663,7.603652,23.43649864,16.44071388,0.0002320270772,10.21015549,22.55618477,16.31267015,0.0002290885059,8.692982674,23.31915283,16.9704535,0.000224945441,13.23133755,21.44926643,16.50178512,0.0002250207848,8.58704567,22.04023552,16.07553506,0.0002248901571,6.813397408,20.46395302,13.54535909,0.0002488021103,7.160740376,23.71140099,16.7629048,0.0002242046515,11.77947712,21.69607353,16.80690495,0.0002270250152,8.181936264,23.56534386,16.55499617,0.0002226324298,9.864643097,22.44329453,15.53669453,0.0002327689169
-75.75,35.25,10.62154388,26.53482628,18.99770286,0.0002300859805,6.341411591,27.64768219,17.57970126,0.000239442122,7.947408676,27.73723602,18.52139481,0.000236911527,9.281241417,28.2266922,18.62666877,0.0002376292238,8.339331627,27.87702942,18.3081278,0.0002388910555,7.216561317,27.35282326,18.80193917,0.0002374441598,8.757344246,27.93575478,18.42549094,0.0002393662204,7.224250793,28.69845009,17.95032366,0.0002432744611,8.792935371,27.04229546,17.75239992,0.0002401708371,9.602629662,28.12273598,18.59881385,0.0002369447781,9.562644005,28.53438377,19.41854946,0.0002324944871,10.39219666,28.04405594,19.42100787,0.0002321228252,9.171765327,27.41080475,18.1382676,0.0002399550188,8.627996445,28.60525131,18.58720247,0.0002390366596,8.153690338,26.76503372,18.48715941,0.000237332178,7.682826042,28.21721268,18.44126987,0.0002393126075,7.595455647,28.02660179,17.85811222,0.0002421308915,9.862243652,27.38695145,18.40250985,0.0002384096867,9.774510384,28.07019997,19.213449,0.0002357083031,9.907610893,29.01512146,18.462322,0.0002386539018,8.641000748,27.57288933,18.29485726,0.0002392286636,7.31123209,27.52364159,18.38269977,0.0002389547796,10.31395149,27.93109322,19.24301418,0.0002332943598,7.78438139,26.30152893,18.04969505,0.0002408264324,7.366118431,28.40187454,18.30448143,0.0002393659488,7.168562889,29.36233139,18.09952402,0.0002427494825,9.938417435,28.22264481,18.60985152,0.000237551217,7.383269787,28.52360344,18.70040198,0.0002371135148,10.88939953,28.0809288,18.95215893,0.0002343367584,8.833847046,27.40865517,18.66446273,0.0002369771634,6.673998356,28.31009102,17.96607415,0.0002430959903,6.527822018,28.56778908,19.0235728,0.0002347941384,11.04978371,27.92520905,19.24766127,0.0002335384755,9.69354248,27.025383,18.24554062,0.0002383007062,9.014717102,27.40811729,18.60772387,0.0002380399225
-76.25,35.25,9.581626892,27.74048996,19.44925222,0.0002286151575,6.94349432,28.1061039,18.06828288,0.0002362276561,8.028249741,28.35345459,18.97311385,0.0002340821641,9.680867195,28.68594742,19.00965373,0.0002357804369,8.129598618,28.11328888,18.63569411,0.0002373688949,7.413070679,27.71473694,19.23452711,0.0002346635204,8.862895012,28.59253502,19.08690095,0.0002354725366,8.345897675,29.15389633,18.67901452,0.0002387438835,8.851651192,28.2242775,18.32329981,0.0002376695532,9.418387413,28.52214622,19.0853223,0.0002336623935,8.891180038,28.88786125,19.66899673,0.0002311326801,10.7728405,28.6909771,19.69387889,0.0002305757286,9.681612015,28.16607475,18.71403368,0.0002362033532,9.281532288,29.14886284,19.11318827,0.0002361661245,8.11488533,27.91578293,18.90384086,0.000235031479,8.190117836,29.00413132,19.02822288,0.0002353497136,7.927911758,28.33886909,18.29919736,0.0002392843465,10.14765549,27.99373436,18.86470596,0.0002350642632,10.68755054,28.5575428,19.67295233,0.000232741723,10.5246973,29.36204147,18.89979188,0.0002358714883,8.68996048,27.92326164,18.6420149,0.0002370378364,7.356381893,27.85008621,18.78473969,0.0002359453986,10.12632465,28.13776779,19.43243798,0.0002315684396,7.911858559,27.12047958,18.63944062,0.0002370974216,8.015066147,28.84575462,18.75862686,0.0002362329081,8.065658569,29.77089691,18.64150532,0.0002386843092,10.0857954,28.62160873,19.05999676,0.0002345553391,7.681250572,28.8608551,19.0815901,0.0002347218275,10.85061359,28.32993317,19.18753934,0.0002330419896,9.038163185,27.93703079,19.03366375,0.0002343204518,7.305923939,28.71903419,18.38908744,0.0002404385353,6.463853359,28.92387199,19.20013861,0.0002337869458,11.07549191,28.47978973,19.56486328,0.0002312663673,10.17256641,27.40704918,18.67235152,0.0002358292938,9.013760567,27.9658947,19.04015398,0.0002349694842
-74.75,35.75,4.480258942,5.961354733,5.208962224,0.0002390133198,4.733773708,5.288492203,4.948454102,0.0002462566614,4.48729229,5.207680225,4.909170389,0.0002431908809,4.835813999,5.19046545,5.041598161,0.00024122174,4.778271198,5.245595455,5.021750927,0.0002423640714,4.662168026,5.337353706,5.00559179,0.0002421667426,4.886685371,5.295436382,5.112484574,0.00023737092,4.97019434,5.337527275,5.11919566,0.0002371629392,4.929605484,5.416109562,5.252989411,0.0002342657123,5.021613121,6.163128376,5.367647052,0.0002343934672,5.307546139,5.600288391,5.486923774,0.0002337186124,5.019330025,5.638076782,5.307469527,0.0002360714874,5.180759907,7.084266186,5.813947201,0.0002306733865,4.891518593,6.376773834,5.338273207,0.0002408270351,4.824605465,5.239961147,5.027937293,0.0002377660239,4.724452019,5.324027538,4.976900657,0.0002389095328,5.107049942,5.438210011,5.258078535,0.0002356993015,4.485310555,5.400429249,4.981031656,0.0002370956148,4.697662354,5.299299717,5.048549136,0.0002392961857,4.735834599,5.526720047,5.098286311,0.0002369029547,4.841614723,5.821006298,5.300655524,0.0002365269114,5.112576485,5.751279831,5.269518733,0.0002341490193,4.666602612,5.098023415,4.88109986,0.0002411521624,4.883720875,5.339101315,5.096320073,0.0002385435376,4.720680714,5.446753025,5.100810806,0.0002384669533,4.85904932,5.24440527,5.054034154,0.0002381878621,4.754240036,5.546591759,5.130014777,0.000238365518,5.027000904,5.54046011,5.224773208,0.0002379491865,4.914558887,5.401688099,5.13419346,0.0002407888302,5.207676411,5.584030628,5.38182648,0.0002344010063,4.911528587,5.391337872,5.149195313,0.0002408344262,4.722392559,5.208501816,4.951923807,0.0002428585649,4.906548023,5.615482807,5.201161027,0.0002392842119,4.893781185,5.452620983,5.237847884,0.0002386223738,5.187567234,5.794984818,5.487885475,0.0002346032816
-75.25,35.75,12.21430443,21.89604652,17.19051604,0.0002008600719,7.909657539,23.2904189,15.4577079,0.0002297101856,8.747386612,21.60713816,15.14695704,0.0002429581424,8.932544806,22.21733217,15.97818234,0.0002315424146,9.78320773,22.64973613,16.02852603,0.0002279674768,9.025621013,21.86671297,15.7944761,0.0002356130997,8.780914413,20.49257114,15.48282865,0.00024064535,6.827793494,22.05473055,15.43812712,0.0002355734551,9.906690372,23.37913664,15.71375826,0.0002326802358,8.645889323,20.1578812,15.55591406,0.00023467338,12.98702353,21.0469655,16.69799823,0.0002255071261,11.80236144,23.36029474,17.37428253,0.0002198374586,8.468793338,18.62114795,13.2501851,0.0002582741478,7.869623053,21.09928822,15.24548859,0.0002357676313,8.53650769,23.93139192,16.60112652,0.0002250445397,8.314143167,24.37029219,16.12684152,0.0002389099166,7.095746182,23.60737759,15.29115698,0.0002379433874,10.20267754,24.20191811,17.06939137,0.0002325713781,8.724125938,23.67471301,16.95091977,0.0002255475493,9.972819325,23.49228858,16.57734044,0.0002295489882,9.528163101,21.7278695,16.1297059,0.0002351297944,8.09105477,22.5622382,15.62627819,0.0002313834635,11.68238862,23.13058943,17.40648901,0.0002249420688,6.799156268,21.32367633,15.19103044,0.0002266579758,6.754617783,21.73168552,15.68298969,0.0002314370705,7.06795478,22.19195916,15.30314734,0.0002398339757,9.559414043,21.92282569,15.57968618,0.0002342937414,8.171672146,23.01603055,16.13368418,0.0002299202254,12.44575732,21.22097574,15.686712,0.0002312757329,8.152223453,20.80030276,15.24417232,0.0002309874097,6.725352565,20.49477915,12.63193121,0.0002579218565,7.043181288,23.52108826,16.25514673,0.0002279048534,10.84157241,20.88517867,15.72261604,0.0002344486557,7.95650338,22.88412265,15.91738257,0.0002264983222,8.162588515,21.46403039,14.40482378,0.0002416724909
-75.75,35.75,8.934682846,27.3868084,19.17904403,0.0002302671359,5.383472443,27.12410927,17.00879951,0.0002435376421,7.220479488,26.80174637,17.543504,0.0002443691386,7.768414974,27.54642296,17.78162467,0.0002439149709,7.401081085,27.41628456,17.62032255,0.0002445709166,6.294715881,26.30736542,17.88612262,0.0002441300106,8.010894775,27.57060814,17.72512825,0.0002447280409,5.911464214,27.04574966,16.91436489,0.0002511927135,8.082320213,27.9432373,17.09810718,0.0002454953647,8.877378464,27.05079842,17.77102264,0.0002433293715,8.341769218,27.59539795,18.65758554,0.0002379199844,9.723749161,28.32683372,18.72123504,0.000237611405,7.795013428,26.59768295,17.01334643,0.0002485560763,7.719407082,28.30309296,17.81450121,0.0002452204305,7.446716785,28.36446953,17.83660936,0.0002428162964,6.941612244,28.05810356,17.66331927,0.0002453471679,6.037665367,27.10840416,17.05140599,0.0002486889728,8.624566078,26.42926788,17.5590268,0.0002446923305,8.507399559,26.57941246,18.2021002,0.0002432583121,8.784337044,28.45559883,17.7238574,0.0002442751841,7.243972301,26.72236443,17.43107275,0.0002459903262,6.314584255,26.4221077,17.2613161,0.0002475936186,10.19559383,27.24370384,18.42914263,0.0002391915526,6.322378635,27.5516243,17.35435816,0.0002470493491,5.866019726,28.44050026,17.78242477,0.0002445072205,5.921465397,27.73246193,17.10578716,0.0002504618169,8.8654356,28.13124847,17.81850362,0.0002440264143,6.912638187,27.67450142,17.9476016,0.0002429388902,10.21128178,27.19171143,18.1329329,0.0002406548604,7.607929707,28.08155823,17.86594053,0.0002433855237,5.356566429,27.32335663,16.98403017,0.0002511156526,5.617835045,28.53182793,18.4294227,0.0002398739052,9.984230995,27.82701111,18.35255313,0.000240513035,8.103477478,27.2677002,17.75079028,0.0002427706337,7.293890953,25.86397743,17.32215035,0.0002475278925
-74.75,36.25,6.861070633,9.730854988,8.112085949,0.0002116657574,6.807731152,7.795354843,7.223617156,0.0002239263546,6.429218769,7.698028088,7.100366155,0.0002202374308,7.008904457,7.87595892,7.260132392,0.0002179497824,6.84675169,7.466061592,7.157754421,0.000220071123,6.542868137,7.299969196,7.006684899,0.0002188632158,7.109843731,7.524818897,7.319136937,0.0002125965596,7.077985287,7.616635799,7.325344284,0.000216680671,7.192494869,8.079636574,7.596489072,0.000210895505,7.240436077,8.011962891,7.613854448,0.0002140647011,6.983355522,7.978316784,7.431205233,0.0002153099364,7.351092815,7.931649685,7.594421307,0.0002135121552,6.762056828,8.580410957,7.765087366,0.0002159455641,6.829946995,8.428592682,7.475918372,0.0002209488496,6.916422367,7.890395641,7.255319198,0.0002168556724,6.989303112,7.409672737,7.250197053,0.0002195494817,6.998518467,7.850689411,7.355228782,0.0002156594407,6.896420479,7.96919632,7.378875176,0.0002151510016,6.919164181,8.032746315,7.579224149,0.0002173259927,7.212692738,7.656284332,7.404537082,0.0002174177013,7.147300243,8.514503479,7.58166341,0.0002145606231,7.001598835,8.081957817,7.433072448,0.0002108866805,6.927541256,7.534047604,7.141355554,0.0002157073941,6.997005463,7.51417923,7.20223407,0.0002155640686,6.885843754,7.918147087,7.291446765,0.0002123669122,6.876490593,7.542949677,7.271917939,0.0002162809348,7.13267374,7.695552349,7.453049858,0.000216125581,6.905867577,7.379718304,7.183344046,0.0002170137474,6.57504034,7.43367815,7.01130716,0.0002197469973,6.679095268,7.929169178,7.38158981,0.0002141214597,6.283045292,7.277658463,6.726331472,0.0002227607511,6.854344368,7.489793777,7.046315829,0.0002170432611,6.674365997,7.261455536,7.044135888,0.0002180819829,6.856354237,7.381228447,7.103325248,0.0002166285449,7.303425312,8.178762436,7.606293241,0.0002123831497
-75.25,36.25,11.83740667,21.40916213,17.17014817,0.0002034713723,7.69960137,23.00548692,14.89906314,0.000242257124,7.800997836,19.40807788,13.18261634,0.0002648622044,8.538500389,20.74163388,14.6673152,0.0002499095679,9.046957271,20.13942335,14.82702357,0.0002422059364,7.325274671,21.70634258,14.18676675,0.0002564621044,8.654399002,20.68575563,14.40700089,0.000253404905,6.840605772,19.44324572,12.99960964,0.0002615879054,8.535174516,23.07379656,15.1521093,0.0002414440308,8.545179305,18.33742532,14.21660307,0.0002529168929,10.51295746,20.57808805,14.95822778,0.0002465107366,10.42996025,22.48367801,16.16573048,0.0002341307205,9.463064604,18.50475501,12.73765532,0.0002669207722,7.495118748,19.4216452,13.31831654,0.0002601691951,7.371117191,23.51644884,16.0800813,0.0002336558046,8.045940309,23.81402697,15.14851487,0.0002497242487,7.017943552,19.70857082,13.76291738,0.0002545882951,9.348830348,24.00726819,16.18102047,0.0002406949984,8.508481632,23.13048928,16.05255232,0.0002396058142,8.697618871,23.07812042,15.72186725,0.0002396178064,8.203799303,20.1161042,14.71388047,0.0002491857581,7.839621528,22.05211115,14.53268225,0.0002464371433,10.3455908,21.74603728,15.50381431,0.0002467201552,7.167376939,21.48298262,14.23398039,0.0002413541689,6.828668618,20.27213488,14.52254626,0.0002474162864,7.082473609,19.94426369,13.18080992,0.0002611254784,8.406518746,20.07847691,14.16786673,0.0002495746926,8.049989102,21.69226229,14.9796269,0.0002442145491,11.11752211,20.34233022,14.36725712,0.0002470081527,8.062806492,19.59186244,13.88196087,0.0002472437505,6.646489833,19.67654864,11.72315155,0.0002695846155,7.194008775,22.46510142,15.2398715,0.0002412638343,10.16236396,17.61367173,13.87302069,0.0002546734916,8.01769597,21.89435972,15.02942043,0.0002392132055,7.776794513,19.39701244,13.23643227,0.0002575746662
-75.75,36.25,5.24229908,24.88461113,16.13305382,0.0002302051858,4.071823597,25.170681,15.02192954,0.0002539706499,5.491011143,23.43488884,15.18730855,0.000258545692,6.551044941,25.58955574,15.79339643,0.0002544139982,5.638350964,26.95149612,15.04403611,0.0002565173042,4.511487007,24.44155502,15.86172426,0.00025532785,6.34079504,23.45611572,15.12332944,0.0002584060858,4.602958679,24.68758583,14.47089378,0.0002563599968,6.367788315,23.85021973,14.98934031,0.0002521056655,6.891119957,25.49462128,15.4886754,0.000256288753,6.666979313,26.77199173,16.58954211,0.0002465281044,8.363764763,24.89644623,16.54942131,0.000247988514,6.176333904,23.07443428,14.81928996,0.0002565837276,6.274260044,23.79665184,14.81004413,0.0002609492816,5.568973064,24.10232353,15.37753284,0.0002524566201,5.432217121,24.66265488,15.41241721,0.0002551256742,4.59409523,25.66254616,14.85308564,0.0002604656426,7.0526824,25.28952408,15.70790748,0.000252534234,7.251281738,25.50032616,16.09786312,0.0002462992306,7.326563835,25.30748177,15.91631277,0.0002502241732,5.404575348,24.58516884,15.3521471,0.0002566776626,4.77745676,24.22105217,14.91483458,0.0002550818499,8.694709778,25.68807983,16.46463029,0.0002488074533,4.032425404,24.28080177,14.38307921,0.0002524504343,4.404541969,24.27991676,15.06058645,0.0002559839656,4.693172932,24.64587021,14.59695419,0.0002584216357,7.483714581,24.27146721,15.39562682,0.000252970236,5.503403664,25.46788406,16.00077267,0.0002503513097,8.667880058,23.69279671,15.22131197,0.0002547468296,6.164193153,23.4680748,14.86124194,0.0002555326379,4.426589012,25.23146629,13.45401037,0.000268978325,4.116567612,24.94034386,15.53617064,0.0002526687434,8.525496483,22.96090508,16.11562554,0.0002482880858,7.162125587,25.28838921,15.45472368,0.0002440444271,5.315226078,24.21810532,14.97931314,0.0002527708869
-74.75,36.75,13.38025665,15.89752007,14.83664105,0.0001769052099,10.20361042,14.56238842,12.41033959,0.0002150508408,9.320079803,15.87066746,11.84533739,0.0002154105532,11.08393192,14.92191219,12.86497998,0.0002089590295,9.904431343,14.52740383,12.61320464,0.0002030360423,9.875372887,14.85041332,11.63759327,0.0002134290577,9.988067627,15.12828445,12.75908613,0.000207631605,9.304646492,14.80446339,12.11738356,0.000209718597,10.31007481,16.68730736,13.44913356,0.0001955944548,11.15205002,13.85083961,12.46399721,0.0002092004664,10.24380589,14.37418461,11.76031582,0.0002080044493,11.2092371,15.36504745,13.24491103,0.0001977694713,9.422645569,14.62084579,11.07708581,0.0002325822097,9.403094292,14.52031422,11.40137879,0.0002153489077,10.62429142,14.38788414,13.3704079,0.0001981580475,10.03995132,16.06223297,12.79316489,0.0002108856012,9.257017136,14.47960186,11.83998346,0.0002115047052,11.22586918,16.62314796,13.97087606,0.000195705367,11.31330776,16.38386536,14.07062395,0.0001974729469,10.76220131,15.26053905,13.2288034,0.0002029429961,11.45114803,16.39365387,13.04915651,0.0002023525776,10.4280138,14.42140961,12.56244723,0.0002000214336,10.73595619,15.16438007,12.96917311,0.0002031822745,9.247565269,14.14173222,11.94168552,0.0002056178334,8.297589302,12.89374256,11.25386826,0.0002116778718,9.441309929,13.41111469,11.73687148,0.0002085703139,10.41567135,14.6936388,11.97305306,0.0002053981589,8.76799202,14.19295597,11.66517234,0.0002073437439,9.579554558,13.78960037,11.68025382,0.0002042331156,9.142666817,13.72152424,11.3022817,0.0002106866414,7.947993279,11.84424019,9.533460538,0.0002295061895,9.653723717,14.3743391,11.98322686,0.0002044304432,10.77038002,12.83569908,11.50810409,0.0002103347688,9.182232857,13.23045254,11.56289005,0.0002092093988,9.520157814,14.81423664,11.93927749,0.0002130266985
-75.25,36.75,10.75257209,21.61879344,17.0402469,0.0002119318138,6.805666983,22.86718098,13.60595859,0.0002591381945,7.382818156,18.91509903,12.34364546,0.0002716454006,7.714711654,19.40338315,13.13376904,0.0002650020598,8.267754159,19.48830672,13.39456993,0.0002602853784,6.914858025,20.20607948,13.16907839,0.0002690352395,7.892970016,20.7623808,13.27218236,0.0002642762599,6.298893658,17.73518294,11.66866486,0.0002736381011,7.98772287,23.65176625,14.39747219,0.0002516230943,7.927933459,18.76869479,12.70616994,0.0002691425794,8.044971641,20.83302153,13.84959014,0.0002586137351,9.15281601,18.94405946,13.78261184,0.000260776056,8.464684577,18.19681159,12.37355895,0.0002697042466,6.966306529,17.57079471,11.8752734,0.0002724277124,6.874031501,22.72398991,14.74132502,0.0002511100798,8.067980401,23.51534731,13.96091447,0.0002585691535,6.935873948,18.86461811,12.27681137,0.0002695335637,8.651410891,22.87793638,14.7413492,0.0002550358997,7.598487415,20.57296976,14.00882256,0.0002592821502,8.023401046,22.52735069,14.19994253,0.0002533667695,8.14432102,19.46188833,13.43038035,0.0002616814699,7.421089786,19.69270914,12.74565672,0.0002654321191,9.644446653,21.16670592,14.16512364,0.0002602526442,6.557035016,20.78738735,12.96022052,0.0002555146364,6.437695721,19.61259928,12.50166035,0.0002668078741,6.257214923,17.53295734,11.76910861,0.0002736619289,7.897299718,18.47632164,12.27271205,0.0002689847337,7.831486281,19.44460492,13.53435441,0.0002606869148,9.136554085,20.01047134,13.27054435,0.0002605418678,7.585133605,19.54913351,12.31822726,0.0002644416136,5.955040858,18.04938528,11.109538,0.0002772049099,6.5365674,20.83636168,13.21603935,0.0002602609137,9.756607912,17.74159556,13.13856695,0.0002638107053,7.537132884,20.60538879,14.17895758,0.0002497710703,7.245077566,19.59028452,12.39584531,0.000266921348
